Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIQ.S2YA,2005.06,12011.249305,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2005.09,12261.878295,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2005.12,12915.95694,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2006.03,12364.428008,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2006.06,12779.316893,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2006.09,13079.028149,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2006.12,13891.381217,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2007.03,13055.361345,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2007.06,13747.79901,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2007.09,14258.529584,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2007.12,15007.936946,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2008.03,14363.698214,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2008.06,14936.52916,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2008.09,15369.410979,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2008.12,16133.610772,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2009.03,14593.69992,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2009.06,15161.384525,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2009.09,15726.686138,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2009.12,15788.79793,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2010.03,15354.814075,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2010.06,15730.880822,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2010.09,15994.280967,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2010.12,16637.170757,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2011.03,15924.411301,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2011.06,16411.194852,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2011.09,16655.672191,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2011.12,17316.026555,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2012.03,16619.694757,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2012.06,17135.201208,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2012.09,17320.645742,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2012.12,18095.317813,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2013.03,17120.88749,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2013.06,17772.694484,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2013.09,18039.876518,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2013.12,19080.446912,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2014.03,17746.901634,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2014.06,18659.75814,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2014.09,19077.254179,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2014.12,20051.081949,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2015.03,18553.687961,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2015.06,19552.761312,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2015.09,20355.894124,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2015.12,20754.760938,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2016.03,20297.351034,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2016.06,20698.480208,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2016.09,21175.634113,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2016.12,21986.614566,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2017.03,21230.962469,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2017.06,21995.516603,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2017.09,22452.318747,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2017.12,23499.661934,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2018.03,22436.173143,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2018.06,23404.688059,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2018.09,23926.347216,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2018.12,25217.281215,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2019.03,23429.341979,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2019.06,24614.444101,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2019.09,25278.0946,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2019.12,27102.727142,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA,2020.03,24689.734611,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,1999.07,7991.699852,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,1999.10,8089.891027,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2000.01,8347.393045,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2000.04,8458.465116,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2000.07,8351.77649,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2000.10,8532.026802,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2001.01,8987.449569,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2001.04,8670.600573,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2001.07,9000.91523,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2001.10,9303.034895,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2002.01,9440.657376,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2002.04,9093.638361,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2002.07,9703.003318,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2002.10,9839.152748,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2003.01,9985.027352,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2003.04,9953.167998,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2003.07,10238.828101,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2003.10,10471.19836,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2004.01,10702.791413,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2004.04,10902.321514,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2004.07,11004.055254,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2004.10,11346.307615,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2005.01,11701.622596,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2005.04,11818.839126,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2005.07,12023.927191,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2005.10,12329.413287,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2006.01,12770.171292,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2006.04,12652.887243,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2006.07,12828.791526,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2006.10,13289.092676,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2007.01,13852.234544,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2007.04,13134.989125,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2007.07,13950.805307,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2007.10,14680.07124,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2008.01,14887.129769,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2008.04,14703.491974,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2008.07,15157.397916,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2008.10,15306.392916,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2009.01,15519.665996,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2009.04,15209.955364,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2009.07,15188.591773,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2009.10,15320.295876,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2010.01,15734.73587,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2010.04,15600.423914,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2010.07,15683.164186,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2010.10,16046.558018,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2011.01,16363.592586,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2011.04,16192.476721,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2011.07,16486.82355,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2011.10,16751.656402,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2012.01,17215.444294,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2012.04,16835.44594,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2012.07,17242.566192,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2012.10,17827.157243,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2013.01,17888.647777,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2013.04,16977.131321,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2013.07,18262.475554,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2013.10,18365.41679,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2014.01,18527.362868,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2014.04,18283.807948,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2014.07,18861.679895,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2014.10,19083.498717,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2015.01,19350.441054,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2015.04,19431.073177,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2015.07,19556.182493,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2015.10,19963.316543,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2016.01,20541.461981,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2016.04,20515.498586,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2016.07,20817.554536,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2016.10,21242.917896,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2017.01,21924.241972,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2017.04,21549.734453,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2017.07,22101.099911,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2017.10,22826.233923,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2018.01,23659.359097,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2018.04,22291.802053,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2018.07,23712.659643,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2018.10,24646.161775,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2019.01,24631.466528,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2019.04,23476.412624,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2019.07,25757.390643,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2019.10,25400.451853,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2020.01,26068.285533,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YA1,2020.04,24991.177204,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Actual,,
MEIQ.S2YS,1999.06,7972.194643,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,1999.09,8157.273693,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,1999.12,8240.004008,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2000.03,8442.277558,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2000.06,8372.088377,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2000.09,8460.887615,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2000.12,8648.258796,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2001.03,8819.702446,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2001.06,9004.437626,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2001.09,9109.878617,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2001.12,9219.466384,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2002.03,9328.507758,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2002.06,9518.697112,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2002.09,9677.602476,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2002.12,9970.798076,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2003.03,9821.459498,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2003.06,10221.741858,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2003.09,10437.662215,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2003.12,10726.915756,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2004.03,10895.093817,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2004.06,11067.402117,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2004.09,11332.937974,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2004.12,11387.062938,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2005.03,11824.548036,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2005.06,12120.191486,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2005.09,12250.902893,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2005.12,12446.33589,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2006.03,12753.164883,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2006.06,12893.443609,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2006.09,13047.658635,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2006.12,13390.227223,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2007.03,13479.03258,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2007.06,13873.138043,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2007.09,14207.117936,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2007.12,14469.400012,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2008.03,14842.337105,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2008.06,15069.95275,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2008.09,15296.714324,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2008.12,15580.01735,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2009.03,15065.804375,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2009.06,15293.492661,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2009.09,15651.23613,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2009.12,15265.116035,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2010.03,15838.433814,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2010.06,15855.786313,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2010.09,15925.363143,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2010.12,16103.527313,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2011.03,16409.837901,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2011.06,16526.334498,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2011.09,16611.436035,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2011.12,16740.680604,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2012.03,17143.561646,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2012.06,17240.760934,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2012.09,17287.082841,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2012.12,17478.02595,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2013.03,17675.738307,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2013.06,17881.026855,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2013.09,18006.630239,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2013.12,18409.255685,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
MEIQ.S2YS,2014.03,18342.237006,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,Service industries,Seasonally adjusted,,
